0.94762,-0.98376,0.9959,0.99941,0.99479,-0.9547,-0.9987,-0.15678,-0.99378,-0.99707,1
0.94779,-0.98882,0.99604,0.99932,0.99495,-0.93101,-0.99332,-0.3801,-0.99487,-0.99114,1
0.94781,-0.98784,0.99608,0.99957,0.99494,-0.96404,-0.99876,0.88114,-0.9945,-0.99724,1
0.94762,-0.98454,0.99587,0.99952,0.99493,-0.89164,-0.99332,0.31514,-0.9965,-0.99114,1
0.94782,-0.74697,0.99619,0.99993,0.99504,-0.81946,-0.99717,0.86768,-0.96272,-0.99565,1
0.94731,-0.99783,0.9957,0.99868,0.99457,-0.81742,-0.99844,-0.29456,-0.99736,-0.99679,1
0.94745,-0.99626,0.99578,0.99909,0.99458,-0.94396,-0.99875,-0.53282,-0.99721,-0.99719,1
0.94642,0.82674,0.99347,1,0.99354,-0.91181,-0.99332,1,-0.99646,-0.99114,1
0.94725,-0.99362,0.99586,0.99922,0.99435,-0.75934,-0.99827,0.84514,-0.99655,-0.99673,1
0.94768,-0.99944,0.99592,0.99908,0.99487,-0.98758,-0.99866,-0.96665,-0.9938,-0.997,1
0.94742,-0.99373,0.9958,0.99921,0.99462,-0.94409,-0.99876,0.5145,-0.99669,-0.99724,1
0.94883,-0.98563,0.99573,0.99955,0.99485,-0.94673,-0.99852,0.53866,-0.99389,-0.997,1
0.94771,-0.96397,0.99613,0.99972,0.99487,-0.85905,-0.99842,0.57184,-0.98977,-0.99666,1
0.94776,-0.99473,0.99593,0.99917,0.99497,-0.96465,-0.99821,-0.48782,-0.99583,-0.99594,1
0.94756,-0.99383,0.99587,0.9992,0.99468,-0.98409,-0.99836,-0.18194,-0.99524,-0.99667,1
0.94684,-0.99209,0.99599,0.99932,0.99409,-0.85479,-0.99332,0.3031,-0.99472,-0.99114,1
0.94744,-0.99066,0.99553,0.99942,0.99456,-0.90172,-0.99829,0.62194,-0.99536,-0.99671,1
0.9478,-0.98701,0.99597,0.99939,0.995,-0.95843,-0.99332,-0.13284,-0.99239,-0.99114,1
0.9482,-0.9887,0.9961,0.9993,0.9949,-0.96363,-0.99656,-0.4833,-0.98805,-0.99435,1
0.94785,-0.9952,0.99587,0.99917,0.99499,-0.98181,-0.99783,-0.6525,-0.99643,-0.99422,1
0.94763,-0.99792,0.99585,0.99869,0.99496,-0.92245,-0.99874,-0.35136,-0.99666,-0.99722,1
0.94776,-0.98058,0.99611,0.99948,0.99495,-0.87743,-0.99857,0.02536,-0.99316,-0.99685,1
0.9467,-0.98559,0.99537,0.99949,0.99362,-0.95854,-0.99861,0.24728,-0.99165,-0.99708,1
0.94716,-0.99873,0.9957,0.9985,0.99464,-0.99865,-0.99858,-0.53826,-0.99718,-0.99703,1
0.94755,-0.97525,0.9956,0.99975,0.99473,-0.93805,-0.99863,0.83006,-0.99573,-0.99683,1
0.94757,-0.99691,0.99589,0.99895,0.99484,-0.83289,-0.99332,-0.34912,-0.99674,-0.99114,1
0.94795,-0.98022,0.99347,0.99811,0.9947,-0.9994,-0.94944,0.064038,-0.95863,-0.94796,1
0.94767,-0.98993,0.99604,0.9995,0.99495,-0.89742,-0.99804,0.91244,-0.99526,-0.99652,1
0.94782,-0.98933,0.99605,0.99939,0.99509,-0.92257,-0.99813,0.11766,-0.99444,-0.99639,1
0.94753,-0.9964,0.99581,0.99896,0.99475,-0.96078,-0.99877,-0.14228,-0.99664,-0.99725,1
0.94813,-0.95877,0.99609,0.99988,0.99548,-0.96763,-0.99827,1,-0.98505,-0.99675,1
0.94757,-0.99371,0.99592,0.99921,0.99477,-0.89079,-0.99877,0.32578,-0.99603,-0.99725,1
0.94796,-0.94455,0.99607,0.99962,0.99497,-0.96519,-0.99853,0.17592,-0.98878,-0.99671,1
0.94898,-0.98022,0.99474,0.99811,0.99512,-0.94685,-0.99742,0.064038,-0.99793,-0.9959,1
0.94774,-0.98022,0.99592,0.99811,0.99499,-0.98813,-0.99856,0.064038,-0.99536,-0.9958,1
0.94788,-0.98928,0.99535,0.99951,0.99516,-0.82439,-0.99847,0.81558,-0.99622,-0.99679,1
0.94782,-0.95609,0.9957,0.99989,0.99475,-0.9994,-0.95473,1,-0.98419,-0.95324,1
0.94769,-0.99522,0.99584,0.99919,0.99497,-0.9694,-0.99874,-0.87273,-0.9969,-0.99682,1
0.94703,-0.99848,0.99572,0.9987,0.99465,-0.94351,-0.99872,-0.58812,-0.99721,-0.99716,1
0.94642,-0.98022,0.99579,0.99811,0.99354,-0.91181,-0.9799,0.064038,-0.69422,-0.97839,1
0.94822,-0.98022,0.99605,0.99811,0.99498,-0.91508,-0.99852,0.064038,-0.99388,-0.99682,1
0.94777,-0.77993,0.99617,0.99998,0.99483,-0.99564,-0.99486,1,-0.9256,-0.99335,1
0.94642,-0.98022,0.99347,0.99811,0.99354,-0.91181,-0.99332,0.064038,-0.99052,-0.99114,1
0.94772,-0.99696,0.99562,0.99864,0.9949,-0.68617,-0.99848,0.36602,-0.99728,-0.99697,1
0.947,-0.99874,0.9956,0.99829,0.99445,-0.95667,-0.99332,-0.4137,-0.99743,-0.99114,1
0.94699,-0.99885,0.99561,0.99817,0.99446,-0.95686,-0.99332,-0.41002,-0.99764,-0.99114,1
0.94764,-0.98022,0.99247,0.99811,0.99449,-0.9994,-0.9441,0.064038,-0.96661,-0.94262,1
0.94774,-0.94803,0.99347,0.99925,0.99493,-0.99112,-0.99779,-0.87907,-0.78127,-0.99627,1
0.9477,-0.98022,0.99483,0.99811,0.99459,-0.9994,-0.9987,0.064038,-0.99604,-0.99718,1
0.9462,-0.99267,0.99494,0.99929,0.99305,-0.96504,-0.99864,0.34624,-0.99514,-0.99712,1
0.94728,-0.6945,0.99537,0.99974,0.99445,-0.81089,-0.72822,0.3757,-0.9879,-0.72691,1
0.94774,-0.98022,0.99599,0.99811,0.99494,-0.99513,-0.99839,0.064038,-0.99584,-0.99688,1
0.94773,-0.98022,0.99596,0.99811,0.99493,-0.97573,-0.99332,0.064038,-0.99605,-0.99114,1
0.94839,-0.99261,0.99594,0.99932,0.99482,-0.98707,-0.99332,0.7882,-0.99607,-0.99114,1
0.94781,-0.99041,0.9955,0.99942,0.99463,-0.96169,-0.99635,0.51146,-0.99564,-0.99398,1
0.94771,-0.99318,0.99594,0.99922,0.99489,-0.98695,-0.99332,-0.8507,-0.99607,-0.99114,1
0.94696,-0.99589,0.99578,0.99891,0.99466,-0.95804,-0.99884,0.45972,-0.99721,-0.99733,1
0.94882,-0.9996,0.99515,0.99904,0.99486,-0.9994,-0.99874,-0.96942,-0.99637,-0.99713,1
0.94788,-0.99274,0.99598,0.99924,0.99523,-0.95722,-0.99793,-0.48348,-0.99598,-0.99495,1
0.94869,-0.98022,0.99594,0.99811,0.99528,-0.97567,-0.99332,0.064038,-0.99284,-0.99114,1
0.94504,-0.9967,0.99492,0.99871,0.99188,-0.80063,-0.99873,0.40772,-0.99759,-0.9972,1
0.94763,-0.99493,0.99579,0.99913,0.99455,-0.9215,-0.99876,-0.13126,-0.99636,-0.99724,1
0.94707,-0.99734,0.99488,0.99859,0.99435,-0.95706,-0.99856,0.15212,-0.99732,-0.99703,1
0.94753,-0.99706,0.99529,0.99851,0.99481,-0.85594,-0.99877,0.56562,-0.99789,-0.99725,1
0.94775,-0.94554,0.99616,0.99982,0.99459,-0.91729,-0.98165,0.74672,-0.98958,-0.96757,1
0.94731,-0.99755,0.99567,0.99912,0.99458,-0.91423,-0.99877,-0.85038,-0.99731,-0.99725,1
0.93688,-0.98022,0.98936,0.99811,0.99486,-0.9994,-0.99332,0.064038,-0.99791,-0.99114,1
0.94767,-0.99111,0.99589,0.99943,0.99483,-0.94881,-0.99842,0.90868,-0.99587,-0.99688,1
0.94739,-0.99716,0.99581,0.99904,0.99459,-0.92088,-0.99847,-0.64432,-0.99591,-0.99669,1
0.94752,-0.99354,0.99569,0.99922,0.99471,-0.91906,-0.99872,0.22182,-0.99558,-0.9972,1
0.94744,-0.99881,0.99565,0.99843,0.99478,-0.91843,-0.99332,-0.53474,-0.99728,-0.99114,1
0.94793,-0.98022,0.99616,0.99811,0.99508,-0.98538,-0.99859,0.064038,-0.98046,-0.99707,1
0.9477,-1,0.99593,0.99919,0.99486,-0.99937,-0.99877,-0.99998,-0.99657,-0.99725,1
0.94761,-0.99988,0.99582,0.99897,0.99472,-0.99812,-0.99873,-0.98778,-0.99543,-0.99717,1
0.95039,-0.95644,0.99347,0.99989,0.99486,-0.9994,-0.99332,1,-0.98427,-0.99114,1
0.94762,-0.99381,0.99592,0.99921,0.99472,-0.83439,-0.99856,-0.22552,-0.99644,-0.99679,1
0.94734,-0.99792,0.99555,0.99833,0.99441,-0.67399,-0.99872,0.10986,-0.9977,-0.99719,1
0.94767,-0.96702,0.99589,0.99941,0.99481,-0.99904,-0.99864,-0.36902,-0.99106,-0.99666,1
0.9478,-0.98928,0.99595,0.99952,0.99505,-0.91135,-0.99863,0.86428,-0.99643,-0.99703,1
0.94771,-0.98022,0.99581,0.99811,0.99483,-0.99901,-0.99332,0.064038,-0.99568,-0.99114,1
0.94787,-0.97687,0.99614,0.99964,0.99519,-0.91362,-0.99873,0.49834,-0.99097,-0.9972,1
0.94388,-0.99197,0.98156,0.99938,0.99336,-0.92742,-0.99173,0.9394,-0.996,-0.99021,1
0.94765,-0.99891,0.99587,0.99915,0.99483,-0.99853,-0.99877,-0.96603,-0.99349,-0.99725,1
0.94729,-0.99912,0.99568,0.99891,0.99445,-0.8817,-0.99838,-0.8752,-0.9941,-0.99686,1
0.94794,-0.95178,0.99617,0.99967,0.99505,-0.88166,-0.9975,0.32818,-0.97461,-0.99599,1
0.94758,-0.99226,0.99585,0.99928,0.99466,-0.96929,-0.99831,-0.0803,-0.99524,-0.99652,1
0.94758,-0.99006,0.99586,0.99933,0.9948,-0.82508,-0.99849,-0.18086,-0.99613,-0.9964,1
0.94741,-0.99923,0.99582,0.99868,0.99487,-0.89294,-0.99875,-0.8105,-0.99622,-0.99723,1
0.94653,-0.99878,0.99545,0.998,0.99421,-0.91559,-0.99859,-0.25778,-0.99767,-0.99707,1
0.94748,-0.98941,0.99583,0.99944,0.9946,-0.98294,-0.99792,0.40784,-0.99526,-0.99604,1
0.94753,-0.99804,0.99589,0.99866,0.99467,-0.80164,-0.99875,-0.37074,-0.99672,-0.99723,1
0.94745,-0.98022,0.9958,0.99811,0.99461,-0.95868,-0.99848,0.064038,-0.99557,-0.99696,1
0.94775,-0.98022,0.99616,1,0.99484,-0.9994,-0.99332,1,-0.99052,-0.99114,1
0.94746,-0.98641,0.99582,0.99923,0.99456,-0.9994,-0.99877,-0.92748,-0.87413,-0.99725,1
0.9479,-0.98022,0.99558,0.99811,0.99504,-0.98202,-0.99458,0.064038,-0.97101,-0.99306,1
0.94764,-0.98845,0.99591,0.9994,0.99483,-0.94054,-0.99583,0.02744,-0.99381,-0.99284,1
0.95388,-0.99248,0.99597,0.99934,0.99409,-0.9994,-0.99845,1,-0.99626,-0.99693,1
0.94692,-0.98022,0.99571,0.99811,0.99459,-0.91666,-0.99877,0.064038,-0.99704,-0.99725,1
0.94741,-0.99331,0.9958,0.99924,0.99462,-0.56383,-0.99873,0.0277,-0.9965,-0.99721,1
0.94777,-0.9571,0.99606,0.99977,0.99498,-0.94578,-0.99332,0.67372,-0.99026,-0.99114,1
0.94668,-0.98836,0.99411,0.99952,0.99381,-0.92746,-0.99332,0.67746,-0.99414,-0.99114,1
0.9476,-0.99477,0.99587,0.99919,0.99486,-0.98788,-0.99868,-0.73148,-0.9965,-0.99674,1
0.94775,-0.99399,0.99565,0.9992,0.99469,-0.96456,-0.9985,-0.51246,-0.99564,-0.99654,1
0.94372,-0.98839,0.99392,0.99955,0.99149,-0.7467,-0.99777,0.88364,-0.99806,-0.99624,1
0.94774,-0.98002,0.99596,0.99965,0.99514,-0.88177,-0.99854,0.62666,-0.99473,-0.99678,1
0.94646,-0.99993,0.99079,0.99387,0.99366,-0.97929,-0.99877,-0.84337,-0.99845,-0.99725,1
0.94718,-0.99752,0.99578,0.99887,0.99463,-0.99381,-0.99332,-0.43296,-0.99679,-0.99114,1
0.94733,-0.99353,0.99592,0.99923,0.9949,-0.9705,-0.99332,0.5932,-0.99634,-0.99114,1
0.94775,-0.87555,0.99584,0.99963,0.99488,-0.98714,-0.99853,0.12442,-0.97712,-0.99646,1
0.94776,-0.98722,0.99608,0.99952,0.99504,-0.85267,-0.99609,0.5619,-0.99452,-0.99404,1
0.94773,-0.99753,0.99583,0.99888,0.99489,-0.93654,-0.99877,-0.45486,-0.99665,-0.99725,1
0.9472,-0.97197,0.99568,0.99976,0.99421,-0.99417,-0.99332,0.77926,-0.98945,-0.99114,1
0.94771,-0.99194,0.99598,0.99932,0.99495,-0.91004,-0.99877,0.30676,-0.99579,-0.99725,1
0.9473,-0.99902,0.99317,0.99612,0.99458,-0.88026,-0.99877,0.4478,-0.99838,-0.99725,1
0.94765,-0.97228,0.996,0.99941,0.99477,-0.99639,-0.98829,-0.3575,-0.99231,-0.98649,1
0.94756,-0.99737,0.99575,0.99897,0.99477,-0.88629,-0.99872,-0.5677,-0.99666,-0.99716,1
0.94725,-0.97738,0.99572,0.99954,0.99431,-0.99521,-0.99332,0.16258,-0.99207,-0.99114,1
0.94837,-0.98022,0.9962,0.99811,0.99487,-0.84915,-0.99746,0.064038,-0.96845,-0.99545,1
0.94749,-0.9974,0.99588,0.99908,0.9948,-0.98707,-0.99861,-0.76676,-0.99425,-0.99699,1
0.94915,-0.98022,0.99347,0.99811,0.99492,-0.96759,-0.99332,0.064038,-0.99442,-0.99114,1
0.94771,-0.99144,0.99594,0.99935,0.99497,-0.91137,-0.99872,0.34998,-0.99596,-0.99717,1
0.94772,-0.97578,0.99592,0.99969,0.99492,-0.8938,-0.99867,0.63424,-0.99584,-0.9969,1
0.94766,-0.9926,0.9958,0.99932,0.99486,-0.86741,-0.99332,0.8779,-0.99625,-0.99114,1
0.94746,-0.98995,0.99574,0.99933,0.99459,-0.9147,-0.99332,-0.17718,-0.99052,-0.99706,1
0.94799,-0.9898,0.99607,0.99937,0.99483,-0.96811,-0.99332,0.08204,-0.99316,-0.99114,1
0.94734,-0.99869,0.99583,0.99872,0.99452,-0.98598,-0.9986,-0.67528,-0.9962,-0.99707,1
0.94737,-0.99532,0.99518,0.99907,0.99453,-0.90813,-0.99747,0.06748,-0.99589,-0.99593,1
0.94733,-0.99402,0.99576,0.99918,0.99458,-0.85741,-0.99856,0.6421,-0.99654,-0.99702,1
0.94731,-0.98844,0.99565,0.99931,0.99455,-0.94827,-0.99863,-0.43754,-0.99636,-0.99646,1
0.94311,-0.98022,0.99431,0.99811,0.99466,-0.96337,-0.99332,0.064038,-0.99813,-0.99114,1
0.94789,-0.98585,0.99595,0.99962,0.99521,-0.94054,-0.99332,0.8701,-0.99377,-0.99114,1
0.94738,-0.9995,0.99574,0.99835,0.99455,-0.9885,-0.99865,-0.81162,-0.99708,-0.99713,1
0.94733,-0.99242,0.99588,0.99926,0.99468,-0.95074,-0.99332,-0.3241,-0.99603,-0.99114,1
0.9494,-0.98022,0.99347,0.99811,0.99491,-0.98243,-0.99856,0.064038,-0.981,-0.99704,1
0.94773,-0.98603,0.99592,0.99929,0.99498,-0.98,-0.99873,-0.64398,-0.99165,-0.99711,1
0.94783,-0.98022,0.99601,0.99811,0.99482,-0.98854,-0.99332,0.064038,-0.99483,-0.99114,1
0.94738,-0.98022,0.99601,0.99811,0.99487,-0.99764,-0.99332,0.064038,-0.99408,-0.99114,1
0.94771,-0.9929,0.99536,0.99926,0.99493,-0.83047,-0.9987,0.05094,-0.99585,-0.99714,1
0.94642,-0.99466,0.99362,0.99912,0.99334,-0.95884,-0.99729,0.30046,-0.99612,-0.99572,1
0.94758,-0.99928,0.99542,0.99882,0.99425,-0.88124,-0.99868,-0.87187,-0.99633,-0.99711,1
0.94725,-0.99957,0.99568,0.9989,0.99474,-0.9976,-0.99875,-0.94216,-0.99499,-0.99723,1
0.94708,-0.9844,0.99573,0.99945,0.99418,-0.98538,-0.99101,0.02262,-0.98927,-0.98897,1
0.94774,-0.99209,0.99595,0.99929,0.99497,-0.90038,-0.99809,-0.0813,-0.99303,-0.99657,1
0.94717,-0.99423,0.99574,0.99919,0.99431,-0.99044,-0.99866,-0.49412,-0.99446,-0.99706,1
0.94702,-0.99451,0.9955,0.99913,0.99427,-0.9545,-0.99872,0.37552,-0.99666,-0.99719,1
0.94564,-0.99696,0.99516,0.99873,0.99259,-0.97029,-0.99877,0.13672,-0.99699,-0.99725,1
0.9475,-0.99602,0.9959,0.99898,0.99455,-0.9813,-0.99865,0.009,-0.9963,-0.99713,1
0.94764,-0.98022,0.99575,0.99811,0.99492,-0.92229,-0.99863,0.064038,-0.99682,-0.99705,1
0.94755,-0.9986,0.99581,0.99885,0.99472,-0.99795,-0.99864,-0.73984,-0.99661,-0.99704,1
0.94772,-0.54587,0.99593,0.99968,0.99481,-0.99368,-0.98971,0.20012,-0.99078,-0.79,1
0.947,-0.99524,0.99573,0.99901,0.99462,-0.96335,-0.99808,0.57578,-0.99678,-0.99656,1
0.9475,-0.99353,0.99592,0.99923,0.99455,-0.86823,-0.99873,0.7345,-0.99647,-0.99721,1
0.94747,-0.99422,0.99588,0.9992,0.99482,-0.97928,-0.99831,-0.81153,-0.99513,-0.99477,1
0.94523,-0.99808,0.99557,0.99892,0.99327,-0.98808,-0.99332,-0.67636,-0.99658,-0.99114,1
0.94776,-0.99819,0.99476,0.99765,0.99505,-0.91505,-0.99873,0.60378,-0.99801,-0.99721,1
0.94775,-0.9913,0.99593,0.99939,0.99501,-0.88676,-0.99332,0.60328,-0.99526,-0.99114,1
0.9473,-0.98792,0.99573,0.99954,0.99438,-0.9519,-0.99332,0.75916,-0.9954,-0.99114,1
0.94767,-0.99964,0.99579,0.99876,0.99481,-0.99143,-0.99862,-0.92961,-0.99556,-0.9971,1
0.94783,-0.97472,0.99596,0.99976,0.9951,-0.93215,-0.99863,0.85678,-0.99067,-0.99709,1
0.94706,-0.99663,0.99574,0.99909,0.99455,-0.95244,-0.99332,-0.6523,-0.99441,-0.99114,1
0.94767,-0.99434,0.9959,0.99917,0.99497,-0.88666,-0.99857,0.01282,-0.99527,-0.99704,1
0.94766,-0.99266,0.9959,0.9993,0.99496,-0.87363,-0.99332,0.54848,-0.99638,-0.99114,1
0.94677,-0.99862,0.99413,0.99709,0.99364,-0.89733,-0.99332,0.51478,-0.99819,-0.99114,1
0.94735,-0.998,0.99573,0.99879,0.9948,-0.97976,-0.99854,-0.50588,-0.99638,-0.99701,1
0.94772,-0.99285,0.99599,0.99926,0.99491,-0.79567,-0.99876,-0.02148,-0.99561,-0.99723,1
0.94756,-0.98022,0.99598,0.99811,0.99467,-0.98527,-0.99332,0.064038,-0.99447,-0.99114,1
0.94765,-0.98776,0.99586,0.99952,0.99481,-0.91833,-0.99332,0.63168,-0.99558,-0.99114,1
0.94351,-0.99964,0.99448,0.99625,0.99419,-0.93155,-0.99874,-0.54838,-0.99823,-0.99722,1
0.94771,-0.98022,0.99588,0.99811,0.99499,-0.93079,-0.99332,0.064038,-0.99659,-0.99114,1
0.94725,-0.99926,0.99555,0.99841,0.99458,-0.99357,-0.99869,-0.7299,-0.99697,-0.99717,1
0.94768,-0.99738,0.99414,0.99815,0.99453,-0.95688,-0.99785,0.93922,-0.99792,-0.99627,1
0.94661,-0.99768,0.99526,0.9986,0.99362,-0.9994,-0.99854,-0.09678,-0.99725,-0.99702,1
0.94774,-0.99293,0.99604,0.99925,0.99499,-0.95833,-0.99498,-0.09704,-0.99501,-0.99321,1
0.94691,-0.99955,0.98241,0.99597,0.99385,-0.99247,-0.99852,-0.36364,-0.99856,-0.99686,1
0.94756,-0.99602,0.99584,0.99915,0.9947,-0.94183,-0.99876,-0.71988,-0.99076,-0.99724,1
0.94762,-0.99372,0.9958,0.99921,0.99493,-0.8085,-0.99873,0.17878,-0.99661,-0.99718,1
0.94782,-0.98036,0.99612,0.99942,0.99489,-0.96272,-0.99853,-0.20292,-0.99175,-0.99681,1
0.93813,-0.99997,0.98905,0.99416,0.98996,-0.84289,-0.99332,-0.93755,-0.99844,-0.99114,1
0.94764,-0.98022,0.99459,0.99811,0.99469,-0.9994,-0.99836,0.064038,-0.99331,-0.99684,1
0.94736,-0.99822,0.99592,0.9988,0.9947,-0.94985,-0.99332,-0.58894,-0.99637,-0.99114,1
0.94774,-0.99253,0.99603,0.99925,0.99495,-0.98196,-0.99332,-0.42586,-0.99184,-0.99114,1
0.94787,-0.99521,0.9959,0.99917,0.99476,-0.96737,-0.99872,-0.64334,-0.99661,-0.99704,1
0.94697,-0.99376,0.99578,0.99921,0.99411,-0.82215,-0.99332,0.8067,-0.99647,-0.99114,1
0.94733,-0.98916,0.99559,0.9994,0.99459,-0.8342,-0.99332,0.11002,-0.99738,-0.99114,1
0.94726,-0.99527,0.99561,0.99911,0.99459,-0.93696,-0.99332,-0.2472,-0.99572,-0.99114,1
0.9471,-0.99668,0.99553,0.99902,0.99466,-0.93678,-0.99332,-0.45916,-0.99737,-0.99114,1
0.94762,-0.9929,0.99474,0.99926,0.99468,-0.92216,-0.99863,0.16258,-0.99605,-0.99703,1
0.94672,-0.99684,0.99561,0.999,0.9943,-0.96784,-0.99869,-0.4584,-0.99504,-0.99717,1
0.94759,-0.99774,0.99585,0.99909,0.99476,-0.9503,-0.99811,-0.82449,-0.99484,-0.99636,1
0.94786,-0.99863,0.99563,0.99877,0.99465,-0.97371,-0.99862,-0.68528,-0.99586,-0.9971,1
0.94773,-0.99089,0.99595,0.99941,0.99497,-0.70095,-0.99877,0.62278,-0.99588,-0.99725,1
0.94777,-0.98685,0.99601,0.99948,0.99501,-0.89475,-0.99861,0.32494,-0.99473,-0.997,1
0.94754,-0.96115,0.99603,0.99973,0.9948,-0.97397,-0.97749,0.58316,-0.98875,-0.96552,1
0.94767,-0.98682,0.996,0.99952,0.99482,-0.83047,-0.99848,0.48106,-0.99295,-0.99696,1
0.94716,-0.99608,0.99561,0.99906,0.99423,-0.95444,-0.99841,-0.37262,-0.99541,-0.99681,1
0.94678,-0.98975,0.99562,0.99935,0.99421,-0.99556,-0.99676,-0.10552,-0.99539,-0.99286,1
0.9482,-0.98078,0.99611,0.99947,0.99499,-0.92919,-0.99825,-0.03194,-0.98817,-0.99671,1
0.94751,-0.9972,0.9954,0.99847,0.99488,-0.84058,-0.99854,0.51526,-0.99757,-0.99702,1
0.94725,-0.99704,0.99576,0.99903,0.9944,-0.94126,-0.99853,-0.59014,-0.99583,-0.99685,1
0.94717,-0.9957,0.99599,0.9992,0.9946,-0.95202,-0.99332,-0.94687,-0.99356,-0.99114,1
0.94633,-0.99996,0.9947,0.99649,0.99432,-0.92236,-0.99875,-0.95944,-0.99824,-0.99723,1
0.94736,-0.98749,0.99598,0.99954,0.99464,-0.93005,-0.99332,0.67948,-0.9953,-0.99114,1
